0x85055420eb3f77168449a9cca9368fbe2ef2f25c0281ecc1779a2f78ec46d6a8,0xc1286347b69ed80e640c8af18dace17df0a6dd7c,0xbc0a50d62a07b8392f89216d58f958d1d119d94a,0
0x922a7e7f921590cc8b4b14732c31bbf4ea0532476d3eb90b71a578d4f8aa02fc,0xc1286347b69ed80e640c8af18dace17df0a6dd7c,0xbc0a50d62a07b8392f89216d58f958d1d119d94a,1000000000000000000
0xb3a8b27c3d41188979d74a299af05d9a82e69236755bc8e90d38fc960ef7c563,0xa476616484fd7fdf0b0af702dd8dcebecc3cbf75,0xbc0a50d62a07b8392f89216d58f958d1d119d94a,4000000000000000000
0x580f0857f43ff0cbdaf905a80d823825766dbc7212d42c21c477f30ac6d3059f,0xa476616484fd7fdf0b0af702dd8dcebecc3cbf75,0xbc0a50d62a07b8392f89216d58f958d1d119d94a,4000000000000000000
0x85fb00c820be69a392a08f555c080d4bd45a7b9870df4205a1eb86a9f01bd7ce,0xa476616484fd7fdf0b0af702dd8dcebecc3cbf75,0xbc0a50d62a07b8392f89216d58f958d1d119d94a,4000000000000000000
0xb96938182ccb0428da9bfb98114d0a266f36300e54feea1bab78dc8c3cbc4072,0xa476616484fd7fdf0b0af702dd8dcebecc3cbf75,0xbc0a50d62a07b8392f89216d58f958d1d119d94a,8000000000000000000
0x42d4b0b37ad84f3ab46fe0d56380bd950eb821fff4ef413859cb0ab8d90647e4,0xa476616484fd7fdf0b0af702dd8dcebecc3cbf75,0xbc0a50d62a07b8392f89216d58f958d1d119d94a,10000000000000000000
0xd7ebe026881c85b4b9bad5775e2941099117ef84430514e6df018c92a77c3c54,0xa476616484fd7fdf0b0af702dd8dcebecc3cbf75,0xbc0a50d62a07b8392f89216d58f958d1d119d94a,10000000000000000000
0x4d8d74185211bf5a43f9186ab76f485e32dbd701c63475fb5bd001df5d86e420,0xa476616484fd7fdf0b0af702dd8dcebecc3cbf75,0xbc0a50d62a07b8392f89216d58f958d1d119d94a,10000000000000000000
0x9c29245b4aa08d8f5baa9a885eefa222d2f82cff1a8573c8480c537d4317bdc2,0xa476616484fd7fdf0b0af702dd8dcebecc3cbf75,0xbc0a50d62a07b8392f89216d58f958d1d119d94a,10000000000000000000
0x42eb7ff7f98755e3472d4e725ba65725bbc7697fbb6c4d8e97da3366531dcf18,0xa476616484fd7fdf0b0af702dd8dcebecc3cbf75,0xbc0a50d62a07b8392f89216d58f958d1d119d94a,10000000000000000000
0xaae5b7e4856e82392ab5ed2c1bcedad9e7c5b67db9b7c974f448f7336a413187,0xa476616484fd7fdf0b0af702dd8dcebecc3cbf75,0xbc0a50d62a07b8392f89216d58f958d1d119d94a,10000000000000000000
0xa1c79293a59f650fdd1531ccdb64f6aa743b30b6b714a8de9337ecca29fc40dc,0xa476616484fd7fdf0b0af702dd8dcebecc3cbf75,0xbc0a50d62a07b8392f89216d58f958d1d119d94a,10000000000000000000
0x0cc787170ed0b8b8df945ae114c3d547e00ca52b4737695df8626f97403befb1,0xa476616484fd7fdf0b0af702dd8dcebecc3cbf75,0xbc0a50d62a07b8392f89216d58f958d1d119d94a,30000000000000000000
0xcec26295840ae5f7151c243f72d257e2bd3e494551e105f62925e63dbd66b1dc,0xa476616484fd7fdf0b0af702dd8dcebecc3cbf75,0xbc0a50d62a07b8392f89216d58f958d1d119d94a,20000000000000000000
0x0fc01f065fc7f526bf89eef59cdaa0870b6eb536be74bc10593803c9ff36e1b1,0xa476616484fd7fdf0b0af702dd8dcebecc3cbf75,0xbc0a50d62a07b8392f89216d58f958d1d119d94a,30000000000000000000
0x3c272114fefe06977ede4002859fc680fbf3809cce4f45b8a86c662ffbc0c716,0xa476616484fd7fdf0b0af702dd8dcebecc3cbf75,0xbc0a50d62a07b8392f89216d58f958d1d119d94a,4000000000000000000
0x6bb7c307922541589ef8c406d5e8820f5cef6e1ba2953a3be0b31d4453280926,0xa476616484fd7fdf0b0af702dd8dcebecc3cbf75,0xbc0a50d62a07b8392f89216d58f958d1d119d94a,4000000000000000000
0x511368e1bf3d1265e3f1b5108c53cbbd2b277a7aed443ccd9b972931a7be7c1d,0xa476616484fd7fdf0b0af702dd8dcebecc3cbf75,0xbc0a50d62a07b8392f89216d58f958d1d119d94a,4000000000000000000
0xd55d96203141babec0ca89fcfd89e46a8409e671ccec7dc8876c2afc1ee0a66f,0xa476616484fd7fdf0b0af702dd8dcebecc3cbf75,0xbc0a50d62a07b8392f89216d58f958d1d119d94a,0
0xa5a39627c0e2e92262feb8000de478661f05f928788177049b8e8f859404ace7,0xa476616484fd7fdf0b0af702dd8dcebecc3cbf75,0xbc0a50d62a07b8392f89216d58f958d1d119d94a,8000000000000000000
0x63735bf91db3fb39bbd0b9990fbd2064fa4ce21a50bd6070d37a407f97cc08c1,0xa476616484fd7fdf0b0af702dd8dcebecc3cbf75,0xbc0a50d62a07b8392f89216d58f958d1d119d94a,4000000000000000000
0xcccee904ad6c3660fae3df07e2fc0f4d807dbd6117a4e7b642f410ac8a00a764,0xa476616484fd7fdf0b0af702dd8dcebecc3cbf75,0xbc0a50d62a07b8392f89216d58f958d1d119d94a,10000000000000000000
0x1074569c2555b0b7eabfdfe5438b2e376fa93c2797f6f881a8ff162e82255b61,0xa476616484fd7fdf0b0af702dd8dcebecc3cbf75,0xbc0a50d62a07b8392f89216d58f958d1d119d94a,20000000000000000000
0x763f3a00bebc22f57aba27d829badd651b28cfb41e68d104f42f385fe41aeb35,0xa476616484fd7fdf0b0af702dd8dcebecc3cbf75,0xbc0a50d62a07b8392f89216d58f958d1d119d94a,20000000000000000000
0x9d6a21e13b08fd6a3d6dbdbeec4a167c20c6d40ec64913792800ae10a4352135,0xa476616484fd7fdf0b0af702dd8dcebecc3cbf75,0xbc0a50d62a07b8392f89216d58f958d1d119d94a,20000000000000000000
0x97d030df3fa6071558559688c5a0dae1dfd7e34cfb4bc6817ff2589f8a330c25,0xa476616484fd7fdf0b0af702dd8dcebecc3cbf75,0xbc0a50d62a07b8392f89216d58f958d1d119d94a,20000000000000000000
0x5e13e58238935def703b63ad3e53c00ea7f663e39193bddbb2f292c59cdd87e1,0xa476616484fd7fdf0b0af702dd8dcebecc3cbf75,0xbc0a50d62a07b8392f89216d58f958d1d119d94a,0
0x16bf19836afa864aa97a2b8565ea32499634da915acab672a492d4f9930b85e5,0xa476616484fd7fdf0b0af702dd8dcebecc3cbf75,0xbc0a50d62a07b8392f89216d58f958d1d119d94a,3000000000000000000
0x2758eb2c412ffdcb80fac43a04af2dc169e157a015a6f39d7b391d5fa16ce5bb,0xa476616484fd7fdf0b0af702dd8dcebecc3cbf75,0xbc0a50d62a07b8392f89216d58f958d1d119d94a,3000000000000000000
0x7642b0600c28ca8f48ef2077b3670757e1420714169511aaeee8f3c77d3a791c,0xa476616484fd7fdf0b0af702dd8dcebecc3cbf75,0xbc0a50d62a07b8392f89216d58f958d1d119d94a,10000000000000000000
0x4f83afa580736c0024a3f4275c032c10512120649a52fa278453273c00285267,0xa476616484fd7fdf0b0af702dd8dcebecc3cbf75,0xbc0a50d62a07b8392f89216d58f958d1d119d94a,10000000000000000000
0x6088c685386d363516b456477e6a875c726a6b4fe8fba3029377587b373f7260,0xa476616484fd7fdf0b0af702dd8dcebecc3cbf75,0xbc0a50d62a07b8392f89216d58f958d1d119d94a,10000000000000000000
